"ID","ClassID","SubclassID","Sound_Override_Subclassid","Material","DisplayInfoID","InventoryType","SheatheType"
"34087","4","1","-1","7","48131","20","0"
"34088","12","0","0","-1","46627","0","0"
"34089","12","0","0","-1","3093","0","0"
"34090","12","0","-1","-1","24051","0","0"
"34091","12","0","-1","-1","24051","0","0"
"34092","15","5","-1","-1","42378","0","0"
"34093","2","1","-1","1","39902","17","1"
"34094","4","0","-1","5","26537","11","0"
"34095","4","0","-1","5","26537","11","0"
"34096","2","1","-1","1","47439","17","1"
"34097","2","1","-1","1","47440","17","1"
"34098","2","3","-1","1","47444","26","0"
"34099","11","3","-1","8","2585","18","0"
"34100","11","2","-1","8","21712","18","0"
"34101","12","0","-1","4","13121","0","0"
"34102","12","0","0","-1","18098","0","0"
"34103","9","1","-1","-1","811","0","0"
"34104","9","1","-1","-1","811","0","0"
"34105","11","2","-1","8","47447","18","0"
"34106","11","3","-1","8","47559","18","0"
"34107","4","1","-1","8","47454","3","0"
"34108","12","0","0","-1","47460","0","0"
"34109","9","0","-1","-1","1588","0","0"
"34110","9","8","-1","-1","7798","0","0"
"34111","12","0","0","-1","22717","0","0"
"34112","12","0","0","-1","4112","0","0"
"34113","7","3","-1","8","36529","0","0"
"34114","9","3","-1","-1","1301","0","0"
"34115","12","0","-1","-1","37780","0","0"
"34116","12","0","-1","-1","37780","0","0"
"34117","13","0","-1","-1","22377","0","0"
"34118","12","0","-1","-1","13100","0","0"
"34119","15","0","-1","-1","13100","0","0"
"34120","12","0","0","-1","47462","0","0"
"34121","12","0","0","-1","22717","0","0"
"34122","12","0","-1","-1","47467","0","0"
"34123","12","0","0","-1","47468","0","0"
"34124","12","0","0","-1","22717","0","0"
"34125","0","5","-1","-1","40653","0","0"
"34126","9","5","-1","-1","2571","0","0"
"34127","12","0","-1","-1","32261","0","0"
"34128","12","0","-1","-1","53045","0","0"
"34129","15","5","-1","-1","49164","0","0"
"34130","0","2","-1","3","4836","0","0"
"34131","12","0","0","-1","31515","0","0"
"34132","12","0","0","-1","32846","0","0"
"34133","12","0","0","-1","17288","0","0"
"34134","12","0","0","-1","47483","0","0"
"34135","12","0","0","-1","7389","0","0"
"34136","12","0","0","-1","38748","0","0"
"34137","12","0","0","-1","13692","0","0"
"34138","2","19","-1","2","47487","26","0"
"34139","2","19","-1","2","47488","26","0"
"34140","4","0","-1","2","47492","23","7"
"34141","12","0","0","-1","47493","0","0"
"34142","3","8","-1","2","40304","0","0"
"34143","3","8","-1","2","40304","0","0"
"34144","2","19","-1","2","47488","26","0"
"34145","2","19","-1","2","55480","26","0"
"34146","2","19","-1","2","47488","26","0"
"34147","2","19","-1","2","47487","26","0"
"34148","2","19","-1","2","47487","26","0"
"34149","2","19","-1","2","47487","26","0"
"34150","15","0","-1","-1","47917","0","0"
"34151","0","0","0","0","47507","0","0"
"34152","0","0","0","0","47508","0","0"
"34153","0","0","0","0","47509","0","0"
"34154","0","0","0","0","47510","0","0"
"34155","0","0","0","0","47511","0","0"
"34156","0","0","0","-1","47512","0","0"
"34157","12","0","-1","-1","47730","0","0"
"34158","4","0","-1","7","44439","19","0"
"34159","4","0","-1","7","44440","19","0"
"34160","12","0","-1","-1","39126","0","0"
"34161","12","0","-1","-1","7111","0","0"
"34162","4","0","-1","4","47521","12","0"
"34163","4","0","-1","4","47522","12","0"
"34164","2","7","-1","1","48078","13","1"
"34165","2","15","-1","1","49970","13","3"
"34166","4","0","-1","3","39123","11","0"
"34167","4","4","-1","1","47988","7","0"
"34168","4","3","-1","5","47990","7","0"
"34169","4","2","-1","8","47975","7","0"
"34170","4","1","-1","7","48295","7","0"
"34171","15","3","-1","-1","7798","0","0"
"34172","9","1","-1","-1","15274","0","0"
"34173","9","1","-1","-1","15274","0","0"
"34174","9","1","-1","-1","15274","0","0"
"34175","9","1","-1","-1","15274","0","0"
"34176","2","4","-1","1","47992","21","3"
"34177","4","0","-1","3","48511","2","0"
"34178","4","0","-1","4","48507","2","0"
"34179","4","0","-1","3","48894","23","0"
"34180","4","4","-1","1","47991","7","0"
"34181","4","1","-1","7","48296","7","0"
"34182","2","10","-1","2","49132","17","2"
"34183","2","6","-1","1","47996","17","1"
"34184","4","0","-1","4","48509","2","0"
"34185","4","6","-1","6","48907","14","4"
"34186","4","3","-1","5","47993","7","0"
"34187","4","0","0","0","47526","1","0"
"34188","4","2","-1","8","47995","7","0"
"34189","4","0","-1","3","31655","11","0"
"34190","4","1","-1","7","48869","16","0"
"34191","15","3","-1","-1","47527","0","0"
"34192","4","4","-1","1","50016","3","0"
"34193","4","4","-1","1","50017","3","0"
"34194","4","3","-1","5","47998","3","0"
"34195","4","2","-1","8","47999","3","0"
"34196","2","2","-1","1","48294","15","0"
"34197","2","15","-1","1","49971","13","3"
"34198","2","10","-1","2","48290","17","2"
"34199","2","4","4","1","48908","21","3"
"34200","9","1","-1","-1","811","0","0"
"34201","9","1","-1","-1","811","0","0"
"34202","4","1","-1","7","50013","3","0"
"34203","2","13","-1","1","48002","22","7"
"34204","4","0","-1","3","48512","2","0"
"34205","4","1","-1","7","48870","16","0"
"34206","4","0","-1","3","48895","23","0"
"34207","0","6","-1","8","47528","0","0"
"34208","4","3","-1","5","48004","3","0"
"34209","4","2","-1","8","48005","3","0"
"34210","4","1","-1","7","50012","3","0"
"34211","4","2","-1","8","48011","5","0"
"34212","4","2","-1","7","48012","5","0"
"34213","4","0","-1","3","45948","11","0"
"34214","2","7","-1","1","48079","13","3"
"34215","4","4","-1","1","48015","5","0"
"34216","4","4","-1","1","48016","5","0"
"34217","4","6","-1","1","47534","14","4"
"34218","9","1","-1","-1","811","0","0"
"34219","4","4","-1","1","45864","5","0"
"34220","3","6","-1","-1","39205","0","0"
"34221","9","10","-1","-1","6270","0","0"
"34222","15","0","0","-1","47460","0","0"
"34223","15","0","0","-1","16028","0","0"
"34224","15","0","0","-1","37888","0","0"
"34225","15","0","0","-1","24592","0","0"
"34226","12","0","0","-1","34798","0","0"
"34227","4","0","-1","1","43407","11","0"
"34228","4","3","-1","5","48014","5","0"
"34229","4","3","-1","5","48013","5","0"
"34230","4","0","-1","3","44358","11","0"
"34231","4","6","-1","6","48906","14","4"
"34232","4","1","-1","7","48299","20","0"
"34233","4","1","-1","7","48300","20","0"
"34234","4","2","-1","8","48018","10","0"
"34235","12","0","0","-1","6506","0","0"
"34236","12","0","0","-1","33566","0","0"
"34237","12","0","0","-1","13291","0","0"
"34238","12","0","0","-1","47561","0","0"
"34239","12","0","0","-1","47562","0","0"
"34240","4","4","-1","1","48905","10","0"
"34241","4","1","-1","7","48868","16","0"
"34242","4","1","-1","7","48871","16","0"
"34243","4","4","-1","-1","48022","1","0"
"34244","4","2","-1","8","48020","1","0"
"34245","4","2","-1","8","48019","1","0"
"34246","12","0","-1","-1","42861","0","0"
"34247","2","8","-1","1","48023","17","1"
"34248","12","0","-1","-1","31200","0","0"
"34249","4","0","-1","-1","47772","2","0"
"34250","0","0","0","0","4233","0","0"
"34251","0","0","0","0","24591","0","0"
"34252","0","0","0","0","47577","0","0"
"34253","12","0","-1","-1","47581","0","0"
"34254","12","0","0","-1","19497","0","0"
"34255","12","0","-1","7","4045","0","0"
"34256","3","1","-1","-1","46252","0","0"
"34257","12","0","-1","-1","47604","0","0"
"34258","0","8","-1","4","47607","0","0"
"34259","12","0","-1","-1","23739","0","0"
"34260","12","0","0","-1","6748","0","0"
"34261","9","2","-1","-1","15274","0","0"
"34262","9","1","-1","-1","811","0","0"
"34263","2","2","-1","2","47630","15","0"
"34264","2","2","-1","2","47631","15","0"
"34265","2","2","-1","2","47632","15","0"
"34266","2","2","-1","2","47633","15","0"
"34267","2","2","-1","2","47634","15","0"
"34268","2","2","-1","2","47636","15","0"
"34269","2","2","-1","2","47637","15","0"
"34270","2","2","-1","2","47638","15","0"
"34271","2","2","-1","2","47639","15","0"
"34272","2","2","-1","2","47640","15","0"
"34273","2","2","-1","2","43880","15","0"
"34274","2","2","-1","2","47641","15","0"
"34275","2","2","-1","2","47642","15","0"
"34276","2","2","-1","2","47643","15","0"
"34277","2","2","-1","2","43383","15","0"
"34278","2","2","-1","2","47644","15","0"
"34279","2","2","-1","2","47645","15","0"
"34280","2","2","-1","2","45469","15","0"
"34281","2","2","-1","2","43519","15","0"
"34282","2","7","-1","1","47646","21","3"
"34283","2","7","-1","1","47647","21","3"
"34284","2","7","-1","1","47648","13","3"
"34285","2","7","-1","1","47649","13","3"
"34286","2","7","-1","1","47650","13","3"
"34287","2","8","-1","1","47653","17","3"
"34288","2","7","-1","1","47652","13","3"
"34289","2","8","-1","1","47654","17","3"
"34290","2","8","-1","1","47655","17","3"
"34291","2","8","-1","1","47656","17","3"
"34292","2","8","-1","1","47657","17","3"
"34293","2","8","-1","1","47658","17","3"
"34294","2","8","-1","1","47659","17","3"
"34295","2","8","-1","1","47660","17","3"
"34296","2","8","-1","1","47661","17","3"
"34297","2","8","-1","1","47662","17","3"
"34298","2","8","-1","1","47663","17","3"
"34299","2","8","-1","1","47664","17","3"
"34300","2","8","-1","1","47665","17","3"
"34301","2","8","-1","1","47666","17","3"
"34302","2","8","-1","1","47667","17","3"
"34303","2","8","-1","1","47668","17","3"
"34304","2","8","-1","1","47669","17","3"
"34305","2","8","-1","1","47670","17","3"
"34306","2","8","-1","1","47671","17","3"
"34307","2","8","-1","1","47672","17","3"
"34308","2","8","-1","1","47673","17","3"
"34309","2","8","-1","1","47674","17","3"
"34310","2","8","-1","1","47675","17","3"
"34311","2","8","-1","1","47676","17","3"
"34312","2","18","-1","1","37194","26","0"
"34313","2","18","-1","1","47677","26","0"
"34314","2","18","-1","1","47678","26","0"
"34315","2","18","-1","1","47679","26","0"
"34316","2","18","-1","1","47680","26","0"
"34317","2","18","-1","1","47681","26","0"
"34318","2","18","-1","1","47682","26","0"
"34319","9","2","-1","-1","15274","0","0"
"34320","2","18","-1","1","47683","26","0"
"34321","2","18","-1","1","47684","26","0"
"34322","2","18","-1","1","47685","26","0"
"34323","2","18","-1","1","47686","26","0"
"34324","2","7","-1","1","47687","13","3"
"34325","2","18","-1","1","45530","26","0"
"34326","2","18","-1","1","47688","26","0"
"34327","2","18","-1","1","47689","26","0"
"34328","2","18","-1","1","47690","26","0"
"34329","2","15","-1","1","48026","13","3"
"34330","0","6","-1","8","38762","0","0"
"34331","2","13","-1","1","48028","21","7"
"34332","4","3","-1","5","48025","1","0"
"34333","4","3","-1","5","48024","1","0"
"34334","2","2","-1","1","48902","15","0"
"34335","2","4","-1","1","48029","21","3"
"34336","2","15","-1","1","48031","21","3"
"34337","2","10","-1","2","48030","17","2"
"34338","12","0","0","-1","35023","0","0"
"34339","4","1","-1","7","50018","1","0"
"34340","4","1","-1","7","50019","1","0"
"34341","4","4","-1","1","48032","10","0"
"34342","4","1","-1","7","48305","10","0"
"34343","4","3","-1","5","48034","10","0"
"34344","4","1","-1","7","48306","10","0"
"34345","4","4","-1","-1","48033","1","0"
"34346","2","13","-1","1","48038","22","7"
"34347","2","19","-1","2","48040","26","0"
"34348","2","19","-1","2","48042","26","0"
"34349","2","16","-1","1","48035","25","0"
"34350","4","3","-1","5","48037","10","0"
"34351","4","2","-1","8","48039","10","0"
"34352","4","4","-1","1","48036","10","0"
"34353","4","2","-1","7","44949","1","0"
"34354","4","4","-1","7","45779","1","0"
"34355","4","3","-1","7","45778","1","0"
"34356","4","3","-1","7","45783","1","0"
"34357","4","4","-1","7","43886","1","0"
"34358","4","0","-1","3","39214","2","0"
"34359","4","0","-1","3","45351","2","0"
"34360","4","0","-1","3","45351","2","0"
"34361","4","0","-1","3","39126","11","0"
"34362","4","0","-1","3","31616","11","0"
"34363","4","0","-1","3","31616","11","0"
"34364","4","1","-1","7","48925","20","0"
"34365","4","1","-1","7","48921","20","0"
"34366","4","1","-1","7","48923","10","0"
"34367","4","1","-1","7","48920","10","0"
"34368","12","0","0","-1","47694","0","0"
"34369","4","2","-1","8","48912","5","0"
"34370","4","2","-1","8","48018","10","0"
"34371","4","2","-1","7","48916","5","0"
"34372","4","2","-1","8","48917","10","0"
"34373","4","3","-1","5","48913","5","0"
"34374","4","3","-1","5","48914","10","0"
"34375","4","3","-1","5","48918","5","0"
"34376","4","3","-1","5","48919","10","0"
"34377","4","4","-1","1","48927","5","0"
"34378","4","4","-1","1","48926","10","0"
"34379","4","4","-1","1","48928","5","0"
"34380","4","4","-1","1","48905","10","0"
"34381","4","4","-1","1","48043","7","0"
"34382","4","4","-1","1","48045","7","0"
"34383","4","3","-1","5","48050","7","0"
"34384","4","2","-1","8","47975","7","0"
"34385","4","2","-1","8","47975","7","0"
"34386","4","1","-1","7","48307","7","0"
"34387","12","0","0","-1","47702","0","0"
"34388","4","4","-1","6","50015","3","0"
"34389","4","4","-1","1","50017","3","0"
"34390","4","3","-1","5","48004","3","0"
"34391","4","2","-1","8","48005","3","0"
"34392","4","2","-1","8","48052","3","0"
"34393","4","1","-1","7","50014","3","0"
"34394","4","4","-1","1","48015","5","0"
"34395","4","4","-1","1","48053","5","0"
"34396","4","3","-1","5","48013","5","0"
"34397","4","2","-1","8","48054","5","0"
"34398","4","2","-1","7","48055","5","0"
"34399","4","1","-1","7","48384","20","0"
"34400","4","4","-1","1","48058","1","0"
"34401","4","4","-1","1","48057","1","0"
"34402","4","3","-1","5","48025","1","0"
"34403","4","2","-1","8","48019","1","0"
"34404","4","2","-1","8","48019","1","0"
"34405","4","1","-1","7","50020","1","0"
"34406","4","1","-1","7","48387","10","0"
"34407","4","2","-1","8","48059","10","0"
"34408","4","2","-1","8","48059","10","0"
"34409","4","3","-1","5","48060","10","0"
"34410","0","0","-1","-1","47915","0","0"
"34411","0","5","-1","3","47918","0","0"
"34412","0","0","-1","3","47919","0","0"
"34413","9","5","-1","-1","811","0","0"
"34414","12","0","-1","-1","34874","0","0"
"34415","4","6","-1","1","25134","14","4"
"34416","4","1","-1","7","18999","10","0"
"34417","4","2","-1","8","28688","10","0"
"34418","2","19","-1","2","47699","26","0"
"34419","2","16","-1","1","26358","25","0"
"34420","12","0","-1","-1","3331","0","0"
"34421","4","3","-1","5","28439","8","0"
"34422","4","4","-1","6","34708","8","0"
"34423","4","0","-1","-1","47700","12","0"
"34424","4","0","-1","-1","47701","12","0"
"34425","15","2","-1","-1","47926","0","0"
"34426","15","0","-1","4","29902","0","0"
"34427","4","0","-1","4","48503","12","0"
"34428","4","0","-1","4","48506","12","0"
"34429","4","0","-1","4","48505","12","0"
"34430","4","0","-1","4","48504","12","0"
"34431","4","4","-1","1","48313","9","0"
"34432","4","4","-1","1","48312","9","0"
"34433","4","4","-1","1","48314","9","0"
"34434","4","1","-1","7","48321","9","0"
"34435","4","1","-1","7","48321","9","0"
"34436","4","1","-1","7","48349","9","0"
"34437","4","3","-1","5","48325","9","0"
"34438","4","3","-1","5","48325","9","0"
"34439","4","3","-1","5","48326","9","0"
"34440","0","1","-1","3","17889","0","0"
"34441","4","4","-1","1","48347","9","0"
"34442","4","4","-1","1","48348","9","0"
"34443","4","3","-1","5","48315","9","0"
"34444","4","2","-1","8","48311","9","0"
"34445","4","2","-1","8","48322","9","0"
"34446","4","2","-1","8","48322","9","0"
"34447","4","1","-1","7","48316","9","0"
"34448","4","2","-1","8","48324","9","0"
"34449","2","15","-1","1","47711","13","3"
"34450","2","15","-1","1","47712","13","3"
"34451","2","15","-1","1","47713","13","3"
"34452","2","15","-1","1","39978","13","3"
"34453","2","15","-1","1","47714","13","3"
"34454","2","15","-1","1","47715","13","3"
"34455","2","15","-1","1","47716","13","3"
"34456","2","15","-1","1","47717","13","3"
"34457","2","15","-1","1","47718","13","3"
"34458","2","15","-1","1","47719","13","3"
"34459","2","15","-1","1","47720","13","3"
"34460","2","15","-1","1","47721","13","3"
"34461","2","15","-1","1","47722","13","3"
"34462","2","15","-1","1","47723","13","3"
"34463","2","15","-1","1","47724","13","3"
"34464","1","2","-1","8","34779","18","0"
"34465","7","9","-1","7","19495","0","0"
"34466","1","4","-1","8","36511","18","0"
"34467","7","1","-1","8","40548","0","0"
"34468","12","0","0","-1","12331","0","0"
"34469","12","0","-1","1","7841","0","0"
"34470","4","0","-1","4","48163","12","0"
"34471","4","0","-1","4","48177","12","0"
"34472","4","0","-1","4","48172","12","0"
"34473","4","0","-1","4","48158","12","0"
"34474","12","0","-1","1","7841","0","0"
"34475","0","0","-1","-1","47731","0","0"
"34476","12","0","-1","1","7841","0","0"
"34477","13","0","-1","-1","9154","0","0"
"34478","15","2","-1","4","47745","0","0"
"34479","12","0","0","-1","13686","0","0"
"34480","15","0","-1","4","47746","0","0"
"34481","9","6","-1","-1","15274","0","0"
"34482","1","7","-1","8","20709","18","0"
"34483","12","0","-1","-1","39827","0","0"
"34484","15","0","-1","-1","47760","23","0"
"34485","4","4","-1","1","48355","6","0"
"34486","15","0","-1","-1","47761","23","0"
"34487","4","4","-1","1","48355","6","0"
"34488","4","4","-1","1","48355","6","0"
"34489","12","0","-1","-1","47765","0","0"
"34490","1","7","-1","8","31783","18","0"
"34491","9","1","-1","-1","15274","0","0"
"34492","15","2","-1","4","47777","0","0"
"34493","15","2","-1","4","47931","0","0"
"34494","15","0","0","4","47780","0","0"
"34495","15","2","-1","-1","19115","0","0"
"34496","15","0","0","0","8117","0","0"
"34497","15","0","0","-1","47779","0","0"
"34498","15","0","0","4","47769","0","0"
"34499","15","0","0","4","47770","0","0"
"34500","12","0","-1","-1","47776","0","0"
"34501","12","0","-1","-1","36187","0","0"
"34502","12","0","0","-1","29165","0","0"
"34503","15","0","0","-1","12331","0","0"
"34504","0","8","-1","2","11448","0","0"
"34505","2","7","-1","1","47802","13","3"
"34506","2","0","-1","1","47803","13","1"
"34507","2","0","-1","1","47804","13","1"
"34508","2","0","-1","1","47805","13","1"
"34509","2","0","-1","1","47806","13","1"
"34510","2","0","-1","1","47807","13","1"
"34511","2","0","-1","1","47808","13","1"
"34512","2","0","-1","1","47809","13","1"
"34513","2","0","-1","1","47810","13","1"
"34514","2","0","-1","1","47811","13","1"
"34515","2","0","-1","1","47812","13","1"
"34516","2","4","-1","2","39488","13","3"
"34517","2","4","-1","2","39004","13","3"
"34518","15","2","-1","-1","47816","0","0"
"34519","15","2","-1","-1","47817","0","0"
"34520","2","0","-1","1","47818","13","3"
"34521","2","0","-1","1","47819","13","3"
"34522","2","0","-1","1","47820","13","3"
"34523","2","0","-1","1","47821","13","3"
"34524","2","0","-1","1","47822","13","3"
"34525","2","0","-1","1","47823","13","3"
"34526","2","0","-1","1","47824","13","3"
"34527","4","1","-1","7","48356","6","0"
"34528","4","1","-1","7","48356","6","0"
"34529","2","2","-1","2","43083","15","0"
"34530","2","3","-1","1","48183","26","0"
"34531","2","7","-1","1","47879","13","3"
"34532","4","6","-1","1","47908","14","4"
"34533","12","0","0","3","47969","0","0"
"34534","6","3","-1","2","23211","24","0"
"34535","15","2","-1","-1","47892","0","0"
"34536","2","5","-1","2","47894","13","3"
"34537","0","2","-1","3","38720","0","0"
"34538","0","8","-1","-1","36862","0","0"
"34539","0","8","-1","-1","36862","0","0"
"34540","2","10","-1","2","47743","17","2"
"34541","4","1","-1","7","48359","6","0"
"34542","4","3","-1","5","48358","6","0"
"34543","4","3","-1","5","48358","6","0"
"34544","15","0","0","-1","47899","0","0"
"34545","4","3","-1","5","48358","6","0"
"34546","4","4","-1","1","48360","6","0"
"34547","4","4","-1","1","48361","6","0"
"34548","15","0","0","-1","12644","0","0"
"34549","4","3","-1","5","48353","6","0"
"34550","4","0","-1","5","26537","11","0"
"34551","4","0","-1","5","26537","11","0"
"34552","2","7","-1","1","47909","13","3"
"34553","4","6","-1","1","47911","14","4"
"34554","4","2","-1","8","48352","6","0"
"34555","4","2","-1","8","48352","6","0"
"34556","4","2","-1","8","48352","6","0"
"34557","4","1","-1","7","48354","6","0"
"34558","4","2","-1","5","48357","6","0"
"34559","4","4","-1","1","48366","8","0"
"34560","4","4","-1","1","48366","8","0"
"34561","4","4","-1","1","48366","8","0"
"34562","4","1","-1","7","48367","8","0"
"34563","4","1","-1","7","48368","8","0"
"34564","4","1","-1","7","48371","8","0"
"34565","4","3","-1","5","48370","8","0"
"34566","4","3","-1","5","48370","8","0"
"34567","4","3","-1","5","48370","8","0"
"34568","4","4","-1","1","48372","8","0"
"34569","4","4","-1","1","48372","8","0"
"34570","4","3","-1","5","48364","8","0"
"34571","4","2","-1","8","48363","8","0"
"34572","4","2","-1","8","48363","8","0"
"34573","4","2","-1","8","48362","8","0"
"34574","4","1","-1","7","48365","8","0"
"34575","4","2","-1","8","48369","8","0"
"34576","4","0","-1","4","47522","12","0"
"34577","4","0","-1","4","47521","12","0"
"34578","4","0","-1","4","47095","12","0"
"34579","4","0","-1","4","47294","12","0"
"34580","4","0","-1","4","47696","12","0"
"34581","6","2","-1","2","40522","24","0"
"34582","6","3","-1","2","44356","24","0"
"34583","0","0","-1","-1","26420","0","0"
"34584","0","0","-1","-1","26420","0","0"
"34585","0","0","-1","-1","26420","0","0"
"34586","4","6","-1","1","47920","14","4"
"34587","0","0","-1","-1","26420","0","0"
"34588","4","6","-1","1","47907","14","4"
"34589","4","6","-1","1","47921","14","4"
"34590","4","6","-1","1","47911","14","4"
"34591","4","6","-1","1","47908","14","4"
"34592","0","0","-1","-1","26420","0","0"
"34593","0","0","-1","-1","26420","0","0"
"34594","0","0","-1","-1","26420","0","0"
"34595","0","0","-1","-1","26420","0","0"
"34596","2","7","-1","1","47923","21","3"
"34597","15","0","-1","4","16211","0","0"
"34598","12","0","-1","-1","7714","0","0"
"34599","0","0","0","4","35178","0","0"
"34600","12","0","-1","-1","20983","0","0"
"34601","4","4","-1","1","48174","3","0"
"34602","4","2","-1","8","48164","9","0"
"34603","2","16","-1","1","48157","25","0"
"34604","2","15","-1","1","48166","21","3"
"34605","4","4","-1","1","48155","5","0"
"34606","2","15","-1","1","48161","13","3"
"34607","4","1","-1","7","48165","3","0"
"34608","2","10","-1","2","48170","17","2"
"34609","2","7","-1","1","48169","13","1"
"34610","4","1","-1","7","48171","20","0"
"34611","2","4","-1","1","48159","21","3"
"34612","4","4","-1","1","42604","8","0"
"34613","4","2","-1","8","48173","3","0"
"34614","4","3","-1","5","48175","5","0"
"34615","4","4","-1","1","48167","5","0"
"34616","2","0","-1","1","48156","13","3"
"34617","12","0","-1","-1","33284","0","0"
"34618","12","0","-1","4","39116","0","0"
"34619","12","0","-1","-1","46046","0","0"
"34620","12","0","-1","-1","46046","0","0"
"34621","12","0","-1","-1","13713","0","0"
"34622","2","16","-1","1","47933","25","0"
"34623","12","0","-1","-1","7714","0","0"
"34624","12","0","0","-1","47946","0","0"
"34625","4","0","-1","3","31906","11","0"
"34626","7","3","-1","-1","44269","12","0"
"34627","3","2","-1","-1","47950","0","0"
"34628","15","0","-1","-1","41438","0","0"
"34629","15","0","-1","-1","41438","0","0"
"34630","15","0","-1","-1","41438","0","0"
"34631","15","0","-1","-1","41440","0","0"
"34632","15","0","-1","-1","41440","0","0"
"34633","15","0","-1","-1","41440","0","0"
"34634","15","0","-1","-1","41441","0","0"
"34635","15","0","-1","-1","41441","0","0"
"34636","15","0","-1","-1","41441","0","0"
"34637","2","0","-1","2","47970","13","1"
"34638","2","1","-1","1","47971","17","1"
"34639","2","5","-1","2","47972","17","1"
"34640","2","7","-1","1","47973","21","3"
"34641","0","3","-1","3","15736","0","0"
"34642","7","11","-1","3","2873","0","0"
"34643","7","11","-1","2","19572","0","0"
"34644","7","11","-1","3","47978","0","0"
"34645","7","1","-1","3","45064","0","0"
"34646","0","1","0","-1","48901","0","0"
"34647","7","11","-1","3","7128","0","0"
"34648","4","4","-1","6","51496","8","0"
"34649","4","4","-1","6","51498","10","0"
"34650","4","4","-1","6","51494","5","0"
"34651","4","4","-1","6","51497","6","0"
"34652","4","4","-1","6","51495","1","0"
"34653","4","4","-1","6","51500","9","0"
"34654","4","4","-1","6","33117","8","0"
"34655","4","4","-1","6","51501","3","0"
"34656","4","4","-1","6","51499","7","0"
"34657","4","0","-1","3","6539","2","0"
"34658","4","0","-1","7","963","11","0"
"34659","4","1","-1","7","49738","16","0"
"34660","7","11","-1","3","47978","0","0"
"34661","2","8","-1","1","49742","17","1"
"34662","2","16","-1","1","40411","25","0"
"34663","7","11","-1","2","19571","0","0"
"34664","7","11","-1","-1","37215","0","0"
"34665","2","15","-1","1","33237","13","3"
"34666","2","7","-1","1","48062","13","3"
"34667","2","7","-1","1","48061","21","3"
"34668","2","1","-1","1","3243","17","1"
"34669","12","0","0","3","51800","0","0"
"34670","2","4","-1","1","37049","21","3"
"34671","2","4","-1","1","48065","21","3"
"34672","2","7","-1","1","37209","13","3"
"34673","2","1","-1","1","48066","17","1"
"34674","2","18","-1","2","48067","26","0"
"34675","4","6","-1","1","48068","14","4"
"34676","4","6","-1","1","48070","14","4"
"34677","4","0","-1","3","31889","2","0"
"34678","4","0","-1","3","39212","2","0"
"34679","4","0","-1","3","48071","2","0"
"34680","4","0","-1","3","43085","2","0"
"34681","2","6","-1","1","48076","17","1"
"34682","2","7","-1","1","48075","13","1"
"34683","4","0","-1","7","48964","8","0"
"34684","15","3","-1","-1","48992","0","0"
"34685","4","0","-1","7","48963","20","0"
"34686","0","0","0","-1","48802","0","0"
"34687","12","0","-1","-1","3018","0","0"
"34688","12","0","-1","-1","36756","0","0"
"34689","9","10","-1","-1","6270","0","0"
"34690","12","0","-1","-1","31257","0","0"
"34691","12","0","0","3","39924","0","0"
"34692","12","0","-1","-1","35178","0","0"
"34693","2","8","-1","1","48192","17","1"
"34694","2","8","-1","1","48193","17","1"
"34695","12","0","-1","1","3032","0","0"
"34696","2","7","-1","1","48199","13","3"
"34697","4","1","-1","7","42896","9","0"
"34698","4","3","-1","5","43012","9","0"
"34699","2","0","-1","1","31300","13","3"
"34700","4","4","-1","1","48201","10","0"
"34701","4","2","-1","8","17137","7","0"
"34702","4","1","-1","7","34812","16","0"
"34703","2","7","-1","1","41417","13","3"
"34704","4","0","-1","5","39126","11","0"
"34705","4","1","-1","7","42996","9","0"
"34706","4","0","-1","3","40044","11","0"
"34707","4","2","-1","8","42961","8","0"
"34708","4","1","-1","7","43086","16","0"
"34709","12","0","0","-1","28999","0","0"
"34710","12","0","0","-1","48202","0","0"
"34711","12","0","0","-1","23727","0","0"
"34712","4","0","-1","-1","9837","11","0"
"34713","12","0","0","-1","48203","0","0"
"34714","12","0","-1","3","18080","0","0"
"34715","12","0","0","-1","48203","0","0"
"34716","4","1","0","0","48228","9","0"
"34717","4","0","-1","2","48229","23","0"
"34718","4","0","-1","7","48231","8","0"
"34719","12","0","0","-1","1588","0","0"
"34720","12","0","0","-1","36488","0","0"
"34721","0","7","-1","7","56049","0","0"
"34722","0","7","-1","7","56050","0","0"
"34723","7","8","-1","-1","24704","0","0"
"34724","7","8","-1","-1","24704","0","0"
"34725","7","8","-1","-1","24704","0","0"
"34726","7","8","-1","-1","24704","0","0"
"34727","7","8","-1","-1","24704","0","0"
"34728","7","8","-1","-1","24704","0","0"
"34729","7","8","-1","-1","24704","0","0"
"34730","7","8","-1","-1","24704","0","0"
"34731","7","8","-1","-1","24704","0","0"
"34732","7","8","-1","-1","24704","0","0"
"34733","7","8","-1","-1","24704","0","0"
"34734","7","8","-1","-1","24704","0","0"
"34735","7","8","-1","-1","44290","0","0"
"34736","7","8","-1","-1","50873","0","0"
"34737","7","8","-1","-1","44290","0","0"
"34738","7","8","-1","-1","44290","0","0"
"34739","7","8","-1","-1","44290","0","0"
"34740","7","8","-1","-1","44290","0","0"
"34741","7","8","-1","-1","44290","0","0"
"34742","7","8","-1","-1","44290","0","0"
"34743","7","8","-1","-1","44290","0","0"
"34744","7","8","-1","-1","44290","0","0"
"34745","7","8","-1","-1","44290","0","0"
